id,link,name,comment,star
517,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,这种题材就算有我家张子枫我也不打算看了，知道我有多讨厌英语课本吗！！还有这个剧情简介看起来就像“你和我在一起只是为了学英语”,1
518,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,负分滚粗,1
519,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,真不是放了几个怀旧人物、串了几个经典台词就能致敬青春的。没有好编剧一切也都是白搭。,1
520,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,真尴尬啊。大结局居然是十年后问了声“my name is hanmeimei whats your name？”,1
521,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,吓唬我是不是！要拍续集是不是！,2
522,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,真是服了………,1
523,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,我只认识sandy and sue，再见,1
524,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,青春是白水，这电影也是白水，啥也没有,1
525,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,就两句话，我很震惊，高中题材的电影居然也要出现得不治之症了。一颗星给致敬披头士乐队的专辑封面。没有了。,3
526,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,幼齿,1
527,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,我不行，我也不拍,1
528,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,真的很差，真的，青春不是这样的，生活也不是这样的。,1
1,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,盼了两年，火急火燎全神贯注地看完后……吭爹啊！除了基佬薰必须成一坨血的结局外，这货跟老版TV和AIR毫无关系了吧？狗链和无敌高达style战舰纤细的尾巴等糟点哦~各种语焉不详&“把话说明白会死人”似的对白，是我智商太低实在看不懂啊。战斗画面棒到爆表！脑残五星,5
2,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,时隔那么多年，明日香又登女神榜，薰继续是大爱！可惜，我依旧讨厌圣母小白什么的！,4
3,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,终于守到高清版出来云开月明，这么多年来还是石头的生硬最棒。虽然剧情被解释了不少但是每一个解释又带来若干个新的疑问，这东西没边了,5
4,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,完全没看懂啊！！！！,5
5,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,就是喜欢，怎么地,5
6,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,我不知道为什么打了5星，这属于看心情类的评分……渚薰只弹琴不唱歌差评！渚薰镜头太多差评！渚薰已经死得跟玩儿似的差评！,5
7,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,破十四年后，回归95TVA缩卵致郁风。序破急三乐章已完毕，就看休止符的シン・エヴァンゲリオン如何闭幕了,4
8,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,全新的剧本！！14年之后依旧的嗣~还在找凌波！,5
9,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,真嗣你个废物，真把男人的脸都丢光了,5
10,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,如此大便化让我怎么接受。败给安导演安心等最终。,3
11,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,隔得时间太长忘了上部讲的什么了,4
12,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,平行世界里中二少年再次恋上了柏拉图意义上的菊花以及十四年乳房都无法发育的惨剧。不负众望的装逼过渡让人再次热泪盈眶！,4
13,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,看不够啊,4
14,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,乖乖等第四部,4
15,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,他们怎么敢那么干！怎么就这么干！直接把整个设定全部推翻，谁能估到14年后啊！！！！！,4
16,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,ヽ(´o｀；,5
17,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,没看懂，挺好看的,5
18,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,剧情大暴走，各种设定不习惯，相较于原版，是不是在故事编排上太粗暴了些？,4
19,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,时隔多年的剧场版，到底是我没看懂还是因为讲的都是哲♂学？,5
20,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,挖了无数个坑,4
21,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,他们怎么敢那么干！怎么就这么干！直接把整个设定全部推翻，谁能估到14年后啊！！！！！,4
22,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,ヽ(´o｀；,5
23,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,没看懂，挺好看的,5
24,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,剧情大暴走，各种设定不习惯，相较于原版，是不是在故事编排上太粗暴了些？,4
25,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,时隔多年的剧场版，到底是我没看懂还是因为讲的都是哲♂学？,5
26,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,挖了无数个坑,4
27,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,说这不好的没良心。真嗣的滚刀肉萌越来越突出了。基佬越来越基了。玛丽乳摇。明日香一口好牙。绫波怎么都可爱，第几个都可爱。这个片子基佬和真嗣弹钢琴那里真是莫名奇妙，我暂停一个小时才想通那抒情段落的意义——表现基佬确实是个基佬。我暗暗期待的丽熏彻底破产了，略伤心。,5
28,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,不管有没有看懂，给五星再说，明天再看一遍,5
29,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,"13.1.14完整枪版——剧情终于彻底脱离了TV版轨迹
15.5.6高清版——宇宙战舰美里号",4
30,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,枪版的倾斜，ORZ,4
31,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,可以凭借情结打分么。。。,5
32,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,太基情了。我不要，还我明日香 真希波玛丽 凌波丽三女神！！！！！音乐依旧好好听，「櫻流し」／宇多田ヒカル,4
33,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,2013.04.25 掉渣天的画质,5
34,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,只有凌波，我一定要救出来！新加：上映当天就被剧透到死了，今天枪版观看完毕，说不上来的感觉，是一种想发力打出来但却打到海绵墙的感觉。思绪很乱，就先说这么多吧。PS:预告肯定还是坑！,5
35,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,距离发动失败的第三次冲击已经14年的时间，整个世界已经不一样，碇真嗣再一次被导向发动第四次冲击，接下来会发生什么让人无限期待。以为是完结看了这一部，才知道还有下一部，我怎么觉得8年前我听到的是新剧场版三部曲啊？,4
36,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,这到底神马情况，各种乱入..........,3
37,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,多么中二的剧情，就是一群小青年想玩文艺，来着全人类做铺垫的故事，三星完全是给作画的，剧情就是一坨屎,3
38,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,疯了,5
39,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,gay死它得了。碇真治对㶆薰那一脸的菊花湿润瘙痒啊。。。,3
40,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,等我明白了再决定是不是加一星= =,4
id,link,name,comment,star
1,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,盼了两年，火急火燎全神贯注地看完后……吭爹啊！除了基佬薰必须成一坨血的结局外，这货跟老版TV和AIR毫无关系了吧？狗链和无敌高达style战舰纤细的尾巴等糟点哦~各种语焉不详&“把话说明白会死人”似的对白，是我智商太低实在看不懂啊。战斗画面棒到爆表！脑残五星,5
2,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,时隔那么多年，明日香又登女神榜，薰继续是大爱！可惜，我依旧讨厌圣母小白什么的！,4
3,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,终于守到高清版出来云开月明，这么多年来还是石头的生硬最棒。虽然剧情被解释了不少但是每一个解释又带来若干个新的疑问，这东西没边了,5
4,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,完全没看懂啊！！！！,5
5,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,就是喜欢，怎么地,5
6,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,我不知道为什么打了5星，这属于看心情类的评分……渚薰只弹琴不唱歌差评！渚薰镜头太多差评！渚薰已经死得跟玩儿似的差评！,5
7,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,破十四年后，回归95TVA缩卵致郁风。序破急三乐章已完毕，就看休止符的シン・エヴァンゲリオン如何闭幕了,4
8,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,全新的剧本！！14年之后依旧的嗣~还在找凌波！,5
9,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,真嗣你个废物，真把男人的脸都丢光了,5
10,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,如此大便化让我怎么接受。败给安导演安心等最终。,3
11,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,隔得时间太长忘了上部讲的什么了,4
12,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,平行世界里中二少年再次恋上了柏拉图意义上的菊花以及十四年乳房都无法发育的惨剧。不负众望的装逼过渡让人再次热泪盈眶！,4
13,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,看不够啊,4
14,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,乖乖等第四部,4
15,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,他们怎么敢那么干！怎么就这么干！直接把整个设定全部推翻，谁能估到14年后啊！！！！！,4
16,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,ヽ(´o｀；,5
17,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,没看懂，挺好看的,5
18,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,剧情大暴走，各种设定不习惯，相较于原版，是不是在故事编排上太粗暴了些？,4
19,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,时隔多年的剧场版，到底是我没看懂还是因为讲的都是哲♂学？,5
20,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,挖了无数个坑,4
21,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,他们怎么敢那么干！怎么就这么干！直接把整个设定全部推翻，谁能估到14年后啊！！！！！,4
22,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,ヽ(´o｀；,5
23,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,没看懂，挺好看的,5
24,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,剧情大暴走，各种设定不习惯，相较于原版，是不是在故事编排上太粗暴了些？,4
25,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,时隔多年的剧场版，到底是我没看懂还是因为讲的都是哲♂学？,5
26,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,挖了无数个坑,4
27,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,说这不好的没良心。真嗣的滚刀肉萌越来越突出了。基佬越来越基了。玛丽乳摇。明日香一口好牙。绫波怎么都可爱，第几个都可爱。这个片子基佬和真嗣弹钢琴那里真是莫名奇妙，我暂停一个小时才想通那抒情段落的意义——表现基佬确实是个基佬。我暗暗期待的丽熏彻底破产了，略伤心。,5
28,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,不管有没有看懂，给五星再说，明天再看一遍,5
29,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,"13.1.14完整枪版——剧情终于彻底脱离了TV版轨迹
15.5.6高清版——宇宙战舰美里号",4
30,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,枪版的倾斜，ORZ,4
31,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,可以凭借情结打分么。。。,5
32,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,太基情了。我不要，还我明日香 真希波玛丽 凌波丽三女神！！！！！音乐依旧好好听，「櫻流し」／宇多田ヒカル,4
33,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,2013.04.25 掉渣天的画质,5
34,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,只有凌波，我一定要救出来！新加：上映当天就被剧透到死了，今天枪版观看完毕，说不上来的感觉，是一种想发力打出来但却打到海绵墙的感觉。思绪很乱，就先说这么多吧。PS:预告肯定还是坑！,5
35,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,距离发动失败的第三次冲击已经14年的时间，整个世界已经不一样，碇真嗣再一次被导向发动第四次冲击，接下来会发生什么让人无限期待。以为是完结看了这一部，才知道还有下一部，我怎么觉得8年前我听到的是新剧场版三部曲啊？,4
36,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,这到底神马情况，各种乱入..........,3
37,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,多么中二的剧情，就是一群小青年想玩文艺，来着全人类做铺垫的故事，三星完全是给作画的，剧情就是一坨屎,3
38,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,疯了,5
39,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,gay死它得了。碇真治对㶆薰那一脸的菊花湿润瘙痒啊。。。,3
40,https://movie.douban.com/subject/2567647/,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,等我明白了再决定是不是加一星= =,4
41,https://movie.douban.com/subject/24753810/,战狼,好羞耻，看得我一阵阵脸红,1
42,https://movie.douban.com/subject/24753810/,战狼,为了EXO脑残粉怒刷五星,5
43,https://movie.douban.com/subject/24753810/,战狼,这都2015年了，有的傻逼还是喜欢贬低国产片装大师，结果屁都说不出来一句只能骂点骂谁都可以的句子，把猪叫哥猪都不让你进窝的德行一如既往的光芒万丈。,4
44,https://movie.douban.com/subject/24753810/,战狼,都在说战狼零差评，牛逼，但客观讲真的很狗屎。没有故事没有人物，脸谱化僵尸表演，余南刻意耍酷真他妈够够的，说白了就是整个边防部队高清视频直播吴京手撕老外，吴京演戏一直有诟病这是公认的，做导演？还是好好做武指吧，发行方也真是够了，零差评神作，呵呵,1
45,https://movie.douban.com/subject/24753810/,战狼,"打一星的EXO脑残粉！吴京不就说了一句“不认识EXO，男的女的？”  就被黑？我也不知道EXO是男的女的。
做个调查  ，听说在哪骂EXO，都会被亮！",4
46,https://movie.douban.com/subject/24753810/,战狼,可以给负分吗，斯科特阿金斯是唯一的看点，威压京动作设计烂，演技烂，指导水平烂，还整天瞎BB自己爷们，拍这种烂片，真给中国动作片丢脸,1
47,https://movie.douban.com/subject/24753810/,战狼,其实就是把手撕鬼子类的抗日剧放到现代，吴京就是不成器！,1
48,https://movie.douban.com/subject/24753810/,战狼,好男儿保家卫国不是口号，好电影感同身受才是王道！这部《战狼》可打造成国产片品牌系列开山之作。吴京的个人魅力应转化为巨大的票房号召力。在银幕上一战到底，用国产敢死队阳刚之美，成就一部铁血传奇！,5
49,https://movie.douban.com/subject/24753810/,战狼,故事比较简单，槽点和硬伤也蛮多，比如爆震弹都被外军用了我军出任务没有烟雾弹被一个狙击手压得抬不起头，但是峰回路转的是吴京丫的好歹还知道物理制造烟雾；另外科幻的全息战场沙盘乱入，完全不着调啊；装备展示遗憾的是我军狙击手没上JS7.62狙。如果不看国外，这完全是国产特种作战题材的新高度,4
50,https://movie.douban.com/subject/24753810/,战狼,最近网上一致好评，真的担心水军所为。。。今天证实了下，名副其实，，，可以吹，。。配乐和节凑确实好。整部电影下来一气呵成，没有拖泥带水，中间都没有一点缓冲，过瘾。虽然很是主旋律，但不会让人产生逆反心理，最起码男性观众都会喜欢。还有就是3d效果还不错，不过我依旧讨厌3d电影。就是看能不,4
51,https://movie.douban.com/subject/24753810/,战狼,血性，直率，充斥着男性荷尔蒙气息的主旋律电影。打斗场面真实刺激，全景展现了当代特种兵的生活，令人热血沸腾。据说吴京为这部电影准备了七年之久，从影片中不难看出吴京对于首部自导自演作品的诚意，只可惜影片时间太短，有些地方略显仓促，有种意犹未尽的感觉。,4
52,https://movie.douban.com/subject/24753810/,战狼,犯我中华者，虽远必诛！！！剧里听到这句台词差点哭惹！没想到会这么燃这么热血！中国军人太帅了！！！虐的地方也刚刚好！吴京帅爆了！余男真是英气又妩媚！其他演员也帅帅帅！！真的只有感叹号能表达我的心潮澎湃！！,4
53,https://movie.douban.com/subject/24753810/,战狼,用全套美军制式装备（主要是指士兵身上穿的）扮演我国街坊军打败了外国侵略者，刘猛子开创了中国现代战争片的先河，吴京显然在刘胖子的电视剧里面没过足瘾，根本停不下来,1
54,https://movie.douban.com/subject/24753810/,战狼,有幸看的首映礼点映，没想到竟然这么好看，全片节奏紧凑，让人看得热血沸腾。挑战国产片审查尺度，5分！,5
55,https://movie.douban.com/subject/24753810/,战狼,我只能说，豆瓣写影评的枪手真多，各种坑。垃圾片！！！！国人是怎么了，为了钱干各种没良心的活。,1
56,https://movie.douban.com/subject/24753810/,战狼,一个没有想象力的导演把自己幻想出来的东西拍成了一部电影，而且还不是性幻想,1
57,https://movie.douban.com/subject/24753810/,战狼,大意是说，中国最牛的特种部队打不过五个欧美退役兵（这样好吗），只得吴京单枪匹马奋勇杀敌。已经够俗了，结尾还忘不了让反派讲讲大道理给个机会。还有条副线中国末日即将到来，不用担心，京哥一分钟就解决啦。果然是纯爷们儿！对了，余男的角色纯粹就是京爷的意淫女性啊。一星给影院门口的大白。,2
58,https://movie.douban.com/subject/24753810/,战狼,突突突，突突突，完。,1
59,https://movie.douban.com/subject/24753810/,战狼,各位观众在看美国大片的时候，美国人世界甚至宇宙无敌战胜外星人都不在话下，你们不说他们意淫。这样一部在国内边境打打入侵者的正三观片子，你特么的就说意淫？到底是谁日了狗。刺激肾上腺，全程很爽，毫不避讳的基情玩笑，还有很直的直男调情，汉子们好直好帅，余男嘴显得好小，是美的～,4
60,https://movie.douban.com/subject/24753810/,战狼,期待《战狼》姊妹篇《日了狗了》，简称《日狗》。,3
61,https://movie.douban.com/subject/24753810/,战狼,如果从来不看好莱坞大片的人 大概就不会觉得这个电影。。。。。实在是无形中自我狂妄自大自恋  太可怕了,1
62,https://movie.douban.com/subject/24753810/,战狼,装逼不成。负分滚粗,1
63,https://movie.douban.com/subject/24753810/,战狼,一句话，连主旋律都拍的这么烂。   ps：花絮比正片有趣   5.0        （卧槽？！7.4分？！  难道是我的审美出问题了？？分高的离谱啊）（还要删差评？本来两星的，一星不谢）,1
64,https://movie.douban.com/subject/24753810/,战狼,就这样，片子太做作,2
65,https://movie.douban.com/subject/24753810/,战狼,平心而论挺差的，从剧情到特效到动作戏到煽情桥段，还有生硬的爱国主义教育。什么虽远必诛什么的，真讽刺。,1
66,https://movie.douban.com/subject/24753810/,战狼,就我觉得指挥室那些高科技设备显得很廉价吗？,2
67,https://movie.douban.com/subject/24753810/,战狼,看的我有点燃啊。“犯我中华，虽远必诛”！！！在边境线上拿刺刀对着上百境外小娄娄的场景太帅了。意外只花了19.9在万达看了场3D还是见面会不能太值，我刚好又买的第一排正中间。吴京真帅。,5
68,https://movie.douban.com/subject/24753810/,战狼,军事演习这种国产军旅剧级别的戏码出现在电影里我也是醉了，浮夸的表演平庸的摄影尽显吴京拙劣导演功底，余男筵席了她在《全民目击》不作不会死形象，给人一种装逼的感觉，动作场面更是乏善可陈，槽点多的吐不过来，如雇佣军被直升导弹警告很不屑的样子，然后发了两枚火箭弹竟然打不中直升机，笑死我了,1
69,https://movie.douban.com/subject/24753810/,战狼,印象中已经很久没有看吴京的电影。有幸在观影会看到这部他自导自演的久违之作完全超出了我的期待值。不常见的特种兵题材。加扣人心弦的精彩打戏。绝对值得我再去期待《战狼2》。,4
70,https://movie.douban.com/subject/24753810/,战狼,年少成名的代价！水军太多了，还及时跟进，等影片下了，大家再来看短评，按时间排序，就知道这片真实的质量了。,1
71,https://movie.douban.com/subject/24753810/,战狼,冲着吴京这7年就得5星啊 有幸抢到了点映的票 第一排…头晕眼晕…但是真的太刺激了 剧情紧凑 3d场面惊心动魄 配乐也很到位 导的非常棒 第一次看一部电影紧张到浑身麻痹  不虚此行,5
72,https://movie.douban.com/subject/24753810/,战狼,看多了花样美男谈恋爱玩煽情，再看这么燃的电影觉得很畅快啊。打斗场面很过瘾，热血沸腾。纯爷们儿什么的正当年啊，推荐一下咯～,4
73,https://movie.douban.com/subject/24753810/,战狼,意淫是否可以强国？,1
74,https://movie.douban.com/subject/24753810/,战狼,战狗,1
75,https://movie.douban.com/subject/24753810/,战狼,适合电影频道播放，很假。看看刷五分的，都是僵尸水军新号，给一分对得起这部电影。,1
76,https://movie.douban.com/subject/24753810/,战狼,被朋友硬拉去看的，看完他俩还说挺爽，我在考虑要不要绝交. ..,1
77,https://movie.douban.com/subject/24753810/,战狼,低俗的台词装逼的演技！抗日神剧电影版,2
78,https://movie.douban.com/subject/24753810/,战狼,这片子啥时候手撕老外了，某些人还真会信口雌黄，片子很不错！还有某大娘既然好羞耻，那就去扣一下如何？,5
79,https://movie.douban.com/subject/24753810/,战狼,意淫是否可以强国？,1
80,https://movie.douban.com/subject/24753810/,战狼,战狗,1
81,https://movie.douban.com/subject/24753810/,战狼,适合电影频道播放，很假。看看刷五分的，都是僵尸水军新号，给一分对得起这部电影。,1
82,https://movie.douban.com/subject/24753810/,战狼,被朋友硬拉去看的，看完他俩还说挺爽，我在考虑要不要绝交. ..,1
83,https://movie.douban.com/subject/24753810/,战狼,低俗的台词装逼的演技！抗日神剧电影版,2
84,https://movie.douban.com/subject/24753810/,战狼,这片子啥时候手撕老外了，某些人还真会信口雌黄，片子很不错！还有某大娘既然好羞耻，那就去扣一下如何？,5
85,https://movie.douban.com/subject/24753810/,战狼,是真的不好看.还tmd花钱雇水军！没那实力别侮辱观众,1
86,https://movie.douban.com/subject/24753810/,战狼,吴京超帅的，铁血真汉子。外国雇佣军近身肉搏的时候有种微妙的感觉，大概是因为反派角色是一个大胡子萌熊的缘故吧。,4
87,https://movie.douban.com/subject/24753810/,战狼,这部电影真的好失望，尤其是看了豆瓣的评分之后看的，不知道是谁把这部电视刷到7.2分的，整体上就是一部特种兵的浓缩版，全程都是糟点，等着人吐槽，吴京做做的匹，学学国外的信息化作战，还不如直接文艺，国外雇佣兵的傻，光说了优秀，却没见怎么着就死了，也未看出中国军有多厉害来。,2
88,https://movie.douban.com/subject/24753810/,战狼,非常精彩的PLA宣传大片，画面、配乐到3D效果都杠杠的！请不要吐槽军事和剧情上的bug，这是电影不是纪录片，剧情做到无尿点全程高能已经不容易，主旋律的爆米花！,4
89,https://movie.douban.com/subject/24753810/,战狼,我喜欢这样不拖泥带水的。完整，一发爽。吴京导演功力有上升。打戏分量刚刚好。帅完拼热武器。冷锋先生，可以请你不要爱好在大庭广众之下谈恋爱吗。你这样子首长很难做的。完事记得好好亲亲首长好不咯。还有你连长，好好跟人么么哒啊~战狼中队！干巴列！,4
90,https://movie.douban.com/subject/24753810/,战狼,够烂 槽点满满的 满到都要溢出来了[再见] 中间有一段我都是在跟旁边的SB聊天的 老套得来没新意 BGM烂透了 哎 吴京还是好好的拍别人给的戏吧 甭想当好导演了,1
91,https://movie.douban.com/subject/24753810/,战狼,国产连续剧的剧场版水准。,2
92,https://movie.douban.com/subject/24753810/,战狼,这片把豆瓣小清新搞急眼了,4
93,https://movie.douban.com/subject/24753810/,战狼,吴京自导自演首部作品大大超过预期，各种新型装备还有独特的个人魅力都算国产片里的诚意之作。,4
94,https://movie.douban.com/subject/24753810/,战狼,三星半的水准，另外半星是鼓励吴京的导演首秀。这部电影全景展示了我国特种部队的生活、演戏和实战经历，男性荷尔蒙气息超级强烈，让人热血沸腾，枪战和打斗时甚至有窒息感，感觉剪辑还是太多了，导致本片细节描写少得可怜，就是匆匆忙忙越境，匆匆忙忙打斗，草草收尾，意犹未尽。,4
95,https://movie.douban.com/subject/24753810/,战狼,真的别逼我不支持国产好吗,2
96,https://movie.douban.com/subject/24753810/,战狼,超出预期的燃！,4
97,https://movie.douban.com/subject/24753810/,战狼,吴京太愣了点。,2
98,https://movie.douban.com/subject/24753810/,战狼,还不如《冲出亚马逊》,2
99,https://movie.douban.com/subject/24753810/,战狼,吴京太愣了点。,2
100,https://movie.douban.com/subject/24753810/,战狼,还不如《冲出亚马逊》,2
